Año,Mes,Region,Regimen,Sector,Valor,% Variacion interanual
2015,03,Cataluña,Autónomos,Servicios,"398,7","2,5"
2015,03,Cataluña,Autónomos,No clasificables,"0,0",..
2015,02,Cataluña,Autónomos,Total,"531,9","2,4"
2015,02,Cataluña,Autónomos,Agricultura,"24,5","-0,7"
2015,02,Cataluña,Autónomos,Industria,"45,6","2,7"
2015,02,Cataluña,Autónomos,Construcción,"65,2","1,8"
2015,02,Cataluña,Autónomos,Servicios,"396,7","2,6"
2015,02,Cataluña,Autónomos,No clasificables,"0,0",..
2015,01,Cataluña,Autónomos,Total,"530,3","2,4"
2015,01,Cataluña,Autónomos,Agricultura,"24,5","-0,5"
2015,01,Cataluña,Autónomos,Industria,"45,3","2,3"
2015,01,Cataluña,Autónomos,Construcción,"64,9","1,6"
2015,01,Cataluña,Autónomos,Servicios,"395,6","2,7"
2015,01,Cataluña,Autónomos,No clasificables,"0,0",..
2014,12,Cataluña,Autónomos,Total,"532,7","2,3"
2014,12,Cataluña,Autónomos,Agricultura,"24,6","-0,3"
2014,12,Cataluña,Autónomos,Industria,"45,4","2,1"
2014,12,Cataluña,Autónomos,Construcción,"65,1","1,2"
2014,12,Cataluña,Autónomos,Servicios,"397,7","2,6"
2014,12,Cataluña,Autónomos,No clasificables,"0,0",..
2014,11,Cataluña,Autónomos,Total,"531,5","2,4"
2014,11,Cataluña,Autónomos,Agricultura,"24,6","-0,5"
2014,11,Cataluña,Autónomos,Industria,"45,3","2,0"
2014,11,Cataluña,Autónomos,Construcción,"65,1","1,0"
2014,11,Cataluña,Autónomos,Servicios,"396,5","2,8"
2014,11,Cataluña,Autónomos,No clasificables,"0,0",..
2014,10,Cataluña,Autónomos,Total,"530,3","2,4"
2014,10,Cataluña,Autónomos,Agricultura,"24,6","-0,6"
2014,10,Cataluña,Autónomos,Industria,"45,2","2,1"
2014,10,Cataluña,Autónomos,Construcción,"64,8","0,5"
2014,10,Cataluña,Autónomos,Servicios,"395,7","2,9"
2014,10,Cataluña,Autónomos,No clasificables,"0,0",..
2014,09,Cataluña,Autónomos,Total,"529,4","2,3"
2014,09,Cataluña,Autónomos,Agricultura,"24,6","-0,7"
2014,09,Cataluña,Autónomos,Industria,"45,0","1,7"
2014,09,Cataluña,Autónomos,Construcción,"64,5","0,2"
2014,09,Cataluña,Autónomos,Servicios,"395,3","3,0"
2014,09,Cataluña,Autónomos,No clasificables,"0,0",..
2014,08,Cataluña,Autónomos,Total,"528,1","2,3"
2014,08,Cataluña,Autónomos,Agricultura,"24,6","-0,7"
2014,08,Cataluña,Autónomos,Industria,"44,9","1,6"
2014,08,Cataluña,Autónomos,Construcción,"64,3","0,3"
2014,08,Cataluña,Autónomos,Servicios,"394,2","2,9"
2014,08,Cataluña,Autónomos,No clasificables,"0,0",..
2014,07,Cataluña,Autónomos,Total,"530,1","2,3"
2014,07,Cataluña,Autónomos,Agricultura,"24,7","-0,8"
2014,07,Cataluña,Autónomos,Industria,"45,0","1,2"
2014,07,Cataluña,Autónomos,Construcción,"64,7","0,1"
2014,07,Cataluña,Autónomos,Servicios,"395,7","2,9"
2014,07,Cataluña,Autónomos,No clasificables,"0,0",..
2014,06,Cataluña,Autónomos,Total,"530,6","2,0"
2014,06,Cataluña,Autónomos,Agricultura,"24,7","-0,9"
2014,06,Cataluña,Autónomos,Industria,"44,9","0,5"
2014,06,Cataluña,Autónomos,Construcción,"64,9","-0,6"
2014,06,Cataluña,Autónomos,Servicios,"396,1","2,7"
2014,06,Cataluña,Autónomos,No clasificables,"0,0",..
2014,05,Cataluña,Autónomos,Total,"528,5","2,0"
2014,05,Cataluña,Autónomos,Agricultura,"24,7","-1,0"
2014,05,Cataluña,Autónomos,Industria,"44,8","0,3"
2014,05,Cataluña,Autónomos,Construcción,"64,7","-0,7"
2014,05,Cataluña,Autónomos,Servicios,"394,3","2,8"
2014,05,Cataluña,Autónomos,No clasificables,"0,0",..
2014,04,Cataluña,Autónomos,Total,"526,1","1,8"
2014,04,Cataluña,Autónomos,Agricultura,"24,7","-1,2"
2014,04,Cataluña,Autónomos,Industria,"44,6","-1,0"
2014,04,Cataluña,Autónomos,Construcción,"64,5","-0,7"
2014,04,Cataluña,Autónomos,Servicios,"392,3","2,7"
2014,04,Cataluña,Autónomos,No clasificables,"0,0",..
2014,03,Cataluña,Autónomos,Total,"522,4","1,3"
2014,03,Cataluña,Autónomos,Agricultura,"24,6","-1,3"
2014,03,Cataluña,Autónomos,Industria,"44,6","-0,5"
2014,03,Cataluña,Autónomos,Construcción,"64,3","-1,7"
2014,03,Cataluña,Autónomos,Servicios,"388,9","2,2"
2014,03,Cataluña,Autónomos,No clasificables,"0,0",..
2014,02,Cataluña,Autónomos,Total,"519,6","1,1"
2014,02,Cataluña,Autónomos,Agricultura,"24,6","-1,3"
2014,02,Cataluña,Autónomos,Industria,"44,4","-1,2"
2014,02,Cataluña,Autónomos,Construcción,"64,1","-2,0"
2014,02,Cataluña,Autónomos,Servicios,"386,5","2,1"
2014,02,Cataluña,Autónomos,No clasificables,"0,0",..
2014,01,Cataluña,Autónomos,Total,"518,0","0,8"
2014,01,Cataluña,Autónomos,Agricultura,"24,6","-1,4"
2014,01,Cataluña,Autónomos,Industria,"44,3","-1,3"
2014,01,Cataluña,Autónomos,Construcción,"63,9","-2,7"
2014,01,Cataluña,Autónomos,Servicios,"385,3","1,8"
2014,01,Cataluña,Autónomos,No clasificables,"0,0",..
2013,12,Cataluña,Autónomos,Total,"520,9","0,3"
2013,12,Cataluña,Autónomos,Agricultura,"24,6","-1,6"
2013,12,Cataluña,Autónomos,Industria,"44,5","-1,9"
2013,12,Cataluña,Autónomos,Construcción,"64,3","-3,8"
2013,12,Cataluña,Autónomos,Servicios,"387,5","1,5"
2013,12,Cataluña,Autónomos,No clasificables,"0,0",..
2013,11,Cataluña,Autónomos,Total,"519,2","0,0"
2013,11,Cataluña,Autónomos,Agricultura,"24,7","-1,7"
2013,11,Cataluña,Autónomos,Industria,"44,4","-2,1"
2013,11,Cataluña,Autónomos,Construcción,"64,5","-4,3"
2013,11,Cataluña,Autónomos,Servicios,"385,5","1,1"
2013,11,Cataluña,Autónomos,No clasificables,"0,0",..
2013,10,Cataluña,Autónomos,Total,"518,0","-0,5"
2013,10,Cataluña,Autónomos,Agricultura,"24,7","-1,8"
2013,10,Cataluña,Autónomos,Industria,"44,3","-2,6"
2013,10,Cataluña,Autónomos,Construcción,"64,4","-5,0"
2013,10,Cataluña,Autónomos,Servicios,"384,6","0,6"
2013,10,Cataluña,Autónomos,No clasificables,"0,0",..
2013,09,Cataluña,Autónomos,Total,"517,2","-1,1"
2013,09,Cataluña,Autónomos,Agricultura,"24,8","-1,8"
2013,09,Cataluña,Autónomos,Industria,"44,3","-3,0"
2013,09,Cataluña,Autónomos,Construcción,"64,3","-6,0"
2013,09,Cataluña,Autónomos,Servicios,"383,9","0,0"
2013,09,Cataluña,Autónomos,No clasificables,"0,0",..
2013,08,Cataluña,Autónomos,Total,"516,1","-1,3"
2013,08,Cataluña,Autónomos,Agricultura,"24,8","-2,0"
2013,08,Cataluña,Autónomos,Industria,"44,2","-3,2"
2013,08,Cataluña,Autónomos,Construcción,"64,2","-6,4"
2013,08,Cataluña,Autónomos,Servicios,"382,9","-0,2"
2013,08,Cataluña,Autónomos,No clasificables,"0,0",..
2013,07,Cataluña,Autónomos,Total,"518,4","-1,4"
2013,07,Cataluña,Autónomos,Agricultura,"24,9","-2,0"
2013,07,Cataluña,Autónomos,Industria,"44,4","-3,0"
2013,07,Cataluña,Autónomos,Construcción,"64,7","-6,7"
2013,07,Cataluña,Autónomos,Servicios,"384,4","-0,2"
2013,07,Cataluña,Autónomos,No clasificables,"0,0",..
2013,06,Cataluña,Autónomos,Total,"520,4","-1,5"
2013,06,Cataluña,Autónomos,Agricultura,"24,9","-1,9"
2013,06,Cataluña,Autónomos,Industria,"44,7","-3,0"
2013,06,Cataluña,Autónomos,Construcción,"65,2","-7,0"
2013,06,Cataluña,Autónomos,Servicios,"385,5","-0,3"
2013,06,Cataluña,Autónomos,No clasificables,"0,0",..
2013,05,Cataluña,Autónomos,Total,"518,2","-1,8"
2013,05,Cataluña,Autónomos,Agricultura,"24,9","-2,0"
2013,05,Cataluña,Autónomos,Industria,"44,6","-3,3"
2013,05,Cataluña,Autónomos,Construcción,"65,1","-7,6"
2013,05,Cataluña,Autónomos,Servicios,"383,5","-0,5"
2013,05,Cataluña,Autónomos,No clasificables,"0,0",..
2013,04,Cataluña,Autónomos,Total,"517,0","-1,9"
2013,04,Cataluña,Autónomos,Agricultura,"25,0","-2,0"
2013,04,Cataluña,Autónomos,Industria,"45,0","-2,7"
2013,04,Cataluña,Autónomos,Construcción,"65,0","-8,1"
2013,04,Cataluña,Autónomos,Servicios,"382,0","-0,7"
2013,04,Cataluña,Autónomos,No clasificables,"0,0",..
2013,03,Cataluña,Autónomos,Total,"515,8","-1,9"
2013,03,Cataluña,Autónomos,Agricultura,"24,9","-2,2"
2013,03,Cataluña,Autónomos,Industria,"44,8","-3,3"
2013,03,Cataluña,Autónomos,Construcción,"65,4","-7,9"
2013,03,Cataluña,Autónomos,Servicios,"380,7","-0,6"
2013,03,Cataluña,Autónomos,No clasificables,"0,0",..
2013,02,Cataluña,Autónomos,Total,"514,0","-2,2"
2013,02,Cataluña,Autónomos,Agricultura,"25,0","-2,2"
2013,02,Cataluña,Autónomos,Industria,"44,9","-3,3"
2013,02,Cataluña,Autónomos,Construcción,"65,4","-8,2"
2013,02,Cataluña,Autónomos,Servicios,"378,7","-0,9"
2013,02,Cataluña,Autónomos,No clasificables,"0,0",..
2013,01,Cataluña,Autónomos,Total,"513,8","-2,2"
2013,01,Cataluña,Autónomos,Agricultura,"24,9","-2,4"
2013,01,Cataluña,Autónomos,Industria,"44,9","-3,0"
2013,01,Cataluña,Autónomos,Construcción,"65,6","-8,5"
2013,01,Cataluña,Autónomos,Servicios,"378,4","-0,9"
2013,01,Cataluña,Autónomos,No clasificables,"0,0",..
2012,12,Cataluña,Autónomos,Total,"519,2","-2,0"
2012,12,Cataluña,Autónomos,Agricultura,"25,0","-2,5"
2012,12,Cataluña,Autónomos,Industria,"45,3","-2,9"
2012,12,Cataluña,Autónomos,Construcción,"66,8","-8,0"
2012,12,Cataluña,Autónomos,Servicios,"382,0","-0,7"
2012,12,Cataluña,Autónomos,No clasificables,"0,0",..
2012,11,Cataluña,Autónomos,Total,"519,3","-2,0"
2012,11,Cataluña,Autónomos,Agricultura,"25,1","-2,4"
2012,11,Cataluña,Autónomos,Industria,"45,4","-2,9"
2012,11,Cataluña,Autónomos,Construcción,"67,4","-7,9"
2012,11,Cataluña,Autónomos,Servicios,"381,3","-0,8"
2012,11,Cataluña,Autónomos,No clasificables,"0,0",..
2012,10,Cataluña,Autónomos,Total,"520,7","-2,1"
2012,10,Cataluña,Autónomos,Agricultura,"25,2","-2,6"
2012,10,Cataluña,Autónomos,Industria,"45,5","-3,1"
2012,10,Cataluña,Autónomos,Construcción,"67,8","-8,1"
2012,10,Cataluña,Autónomos,Servicios,"382,3","-0,8"
2012,10,Cataluña,Autónomos,No clasificables,"0,0",..
2012,09,Cataluña,Autónomos,Total,"523,0","-1,8"
2012,09,Cataluña,Autónomos,Agricultura,"25,3","-2,6"
2012,09,Cataluña,Autónomos,Industria,"45,7","-3,0"
2012,09,Cataluña,Autónomos,Construcción,"68,4","-7,8"
2012,09,Cataluña,Autónomos,Servicios,"383,7","-0,5"
2012,09,Cataluña,Autónomos,No clasificables,"0,0",..
2012,08,Cataluña,Autónomos,Total,"523,2","-1,7"
2012,08,Cataluña,Autónomos,Agricultura,"25,3","-2,6"
2012,08,Cataluña,Autónomos,Industria,"45,7","-2,7"
2012,08,Cataluña,Autónomos,Construcción,"68,6","-7,9"
2012,08,Cataluña,Autónomos,Servicios,"383,6","-0,4"
2012,08,Cataluña,Autónomos,No clasificables,"0,0",..
2012,07,Cataluña,Autónomos,Total,"525,8","-1,7"
2012,07,Cataluña,Autónomos,Agricultura,"25,4","-2,6"
2012,07,Cataluña,Autónomos,Industria,"45,8","-2,8"
2012,07,Cataluña,Autónomos,Construcción,"69,3","-7,7"
2012,07,Cataluña,Autónomos,Servicios,"385,3","-0,3"
2012,07,Cataluña,Autónomos,No clasificables,"0,0",..
2012,06,Cataluña,Autónomos,Total,"528,2","-1,6"
2012,06,Cataluña,Autónomos,Agricultura,"25,4","-2,7"
2012,06,Cataluña,Autónomos,Industria,"46,1","-2,6"
2012,06,Cataluña,Autónomos,Construcción,"70,2","-7,5"
2012,06,Cataluña,Autónomos,Servicios,"386,6","-0,2"
2012,06,Cataluña,Autónomos,No clasificables,"0,0",..
2012,05,Cataluña,Autónomos,Total,"527,6","-1,6"
2012,05,Cataluña,Autónomos,Agricultura,"25,4","-2,8"
2012,05,Cataluña,Autónomos,Industria,"46,2","-2,8"
2012,05,Cataluña,Autónomos,Construcción,"70,5","-7,5"
2012,05,Cataluña,Autónomos,Servicios,"385,5","-0,3"
2012,05,Cataluña,Autónomos,No clasificables,"0,0",..
2012,04,Cataluña,Autónomos,Total,"527,1","-1,7"
2012,04,Cataluña,Autónomos,Agricultura,"25,5","-2,8"
2012,04,Cataluña,Autónomos,Industria,"46,3","-2,8"
2012,04,Cataluña,Autónomos,Construcción,"70,7","-7,3"
2012,04,Cataluña,Autónomos,Servicios,"384,6","-0,4"
2012,04,Cataluña,Autónomos,No clasificables,"0,0",..
2012,03,Cataluña,Autónomos,Total,"525,8","-1,5"
2012,03,Cataluña,Autónomos,Agricultura,"25,5","-2,8"
2012,03,Cataluña,Autónomos,Industria,"46,3","-2,9"
2012,03,Cataluña,Autónomos,Construcción,"71,1","-7,1"
2012,03,Cataluña,Autónomos,Servicios,"383,0","-0,1"
2012,03,Cataluña,Autónomos,No clasificables,"0,0",..
2012,02,Cataluña,Autónomos,Total,"525,4","-1,5"
2012,02,Cataluña,Autónomos,Agricultura,"25,5","-2,7"
2012,02,Cataluña,Autónomos,Industria,"46,4","-2,8"
2012,02,Cataluña,Autónomos,Construcción,"71,3","-7,1"
2012,02,Cataluña,Autónomos,Servicios,"382,2","-0,1"
2012,02,Cataluña,Autónomos,No clasificables,"0,0",..
2012,01,Cataluña,Autónomos,Total,"525,5","-1,5"
2012,01,Cataluña,Autónomos,Agricultura,"25,6","-2,9"
2012,01,Cataluña,Autónomos,Industria,"46,3","-3,4"
2012,01,Cataluña,Autónomos,Construcción,"71,7","-6,8"
2012,01,Cataluña,Autónomos,Servicios,"382,0","-0,1"
2012,01,Cataluña,Autónomos,No clasificables,"0,0",..
2011,12,Cataluña,Autónomos,Total,"529,6","-1,5"
2011,12,Cataluña,Autónomos,Agricultura,"25,7","-2,7"
2011,12,Cataluña,Autónomos,Industria,"46,7","-3,4"
2011,12,Cataluña,Autónomos,Construcción,"72,7","-6,8"
2011,12,Cataluña,Autónomos,Servicios,"384,6","-0,1"
2011,12,Cataluña,Autónomos,No clasificables,"0,0",..
2011,11,Cataluña,Autónomos,Total,"530,1","-1,4"
2011,11,Cataluña,Autónomos,Agricultura,"25,8","-2,6"
2011,11,Cataluña,Autónomos,Industria,"46,8","-3,1"
2011,11,Cataluña,Autónomos,Construcción,"73,2","-6,7"
2011,11,Cataluña,Autónomos,Servicios,"384,3","0,0"
2011,11,Cataluña,Autónomos,No clasificables,"0,0",..
2011,10,Cataluña,Autónomos,Total,"531,8","-1,2"
2011,10,Cataluña,Autónomos,Agricultura,"25,9","-2,6"
2011,10,Cataluña,Autónomos,Industria,"46,9","-2,9"
2011,10,Cataluña,Autónomos,Construcción,"73,8","-6,5"
2011,10,Cataluña,Autónomos,Servicios,"385,3","0,2"
2011,10,Cataluña,Autónomos,No clasificables,"0,0",..
2011,09,Cataluña,Autónomos,Total,"532,7","-1,3"
2011,09,Cataluña,Autónomos,Agricultura,"25,9","-2,6"
2011,09,Cataluña,Autónomos,Industria,"47,1","-2,7"
2011,09,Cataluña,Autónomos,Construcción,"74,2","-6,6"
2011,09,Cataluña,Autónomos,Servicios,"385,5","0,1"
2011,09,Cataluña,Autónomos,No clasificables,"0,0",..
2011,08,Cataluña,Autónomos,Total,"532,4","-1,4"
2011,08,Cataluña,Autónomos,Agricultura,"26,0","-2,7"
2011,08,Cataluña,Autónomos,Industria,"47,0","-2,9"
2011,08,Cataluña,Autónomos,Construcción,"74,5","-6,7"
2011,08,Cataluña,Autónomos,Servicios,"385,0","0,0"
2011,08,Cataluña,Autónomos,No clasificables,"0,0",..
2011,07,Cataluña,Autónomos,Total,"534,8","-1,4"
2011,07,Cataluña,Autónomos,Agricultura,"26,1","-2,8"
2011,07,Cataluña,Autónomos,Industria,"47,2","-2,8"
2011,07,Cataluña,Autónomos,Construcción,"75,1","-6,8"
2011,07,Cataluña,Autónomos,Servicios,"386,5","0,0"
2011,07,Cataluña,Autónomos,No clasificables,"0,0",..
2011,06,Cataluña,Autónomos,Total,"536,7","-1,4"
2011,06,Cataluña,Autónomos,Agricultura,"26,1","-2,9"
2011,06,Cataluña,Autónomos,Industria,"47,3","-3,1"
2011,06,Cataluña,Autónomos,Construcción,"75,9","-7,0"
2011,06,Cataluña,Autónomos,Servicios,"387,4","0,1"
2011,06,Cataluña,Autónomos,No clasificables,"0,0",..
2011,05,Cataluña,Autónomos,Total,"536,4","-1,4"
2011,05,Cataluña,Autónomos,Agricultura,"26,2","-2,8"
2011,05,Cataluña,Autónomos,Industria,"47,5","-3,1"
2011,05,Cataluña,Autónomos,Construcción,"76,2","-7,0"
2011,05,Cataluña,Autónomos,Servicios,"386,6","0,1"
2011,05,Cataluña,Autónomos,No clasificables,"0,0",..
2011,04,Cataluña,Autónomos,Total,"536,1","-1,4"
2011,04,Cataluña,Autónomos,Agricultura,"26,2","-2,9"
2011,04,Cataluña,Autónomos,Industria,"47,6","-3,1"
2011,04,Cataluña,Autónomos,Construcción,"76,3","-7,1"
2011,04,Cataluña,Autónomos,Servicios,"386,0","0,2"
2011,04,Cataluña,Autónomos,No clasificables,"0,0",..
2011,03,Cataluña,Autónomos,Total,"533,9","-1,6"
2011,03,Cataluña,Autónomos,Agricultura,"26,2","-3,1"
2011,03,Cataluña,Autónomos,Industria,"47,7","-3,1"
2011,03,Cataluña,Autónomos,Construcción,"76,5","-7,4"
2011,03,Cataluña,Autónomos,Servicios,"383,5","-0,1"
2011,03,Cataluña,Autónomos,No clasificables,"0,0",..
2011,02,Cataluña,Autónomos,Total,"533,5","-1,7"
2011,02,Cataluña,Autónomos,Agricultura,"26,3","-3,2"
2011,02,Cataluña,Autónomos,Industria,"47,8","-3,2"
2011,02,Cataluña,Autónomos,Construcción,"76,7","-7,9"
2011,02,Cataluña,Autónomos,Servicios,"382,7","-0,1"
2011,02,Cataluña,Autónomos,No clasificables,"0,0",..
2011,01,Cataluña,Autónomos,Total,"533,4","-1,9"
2011,01,Cataluña,Autónomos,Agricultura,"26,3","-3,4"
2011,01,Cataluña,Autónomos,Industria,"47,9","-3,3"
2011,01,Cataluña,Autónomos,Construcción,"77,0","-8,4"
2011,01,Cataluña,Autónomos,Servicios,"382,2","-0,2"
2011,01,Cataluña,Autónomos,No clasificables,"0,0",..
2010,12,Cataluña,Autónomos,Total,"537,4","-1,9"
2010,12,Cataluña,Autónomos,Agricultura,"26,4","-3,5"
2010,12,Cataluña,Autónomos,Industria,"48,3","-3,2"
2010,12,Cataluña,Autónomos,Construcción,"77,9","-8,7"
2010,12,Cataluña,Autónomos,Servicios,"384,8","-0,1"
2010,12,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,11,Cataluña,Autónomos,Total,"537,4","-2,0"
2010,11,Cataluña,Autónomos,Agricultura,"26,4","-3,8"
2010,11,Cataluña,Autónomos,Industria,"48,3","-3,4"
2010,11,Cataluña,Autónomos,Construcción,"78,5","-9,0"
2010,11,Cataluña,Autónomos,Servicios,"384,2","-0,2"
2010,11,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,10,Cataluña,Autónomos,Total,"538,5","-2,2"
2010,10,Cataluña,Autónomos,Agricultura,"26,5","-3,8"
2010,10,Cataluña,Autónomos,Industria,"48,3","-3,5"
2010,10,Cataluña,Autónomos,Construcción,"79,0","-9,3"
2010,10,Cataluña,Autónomos,Servicios,"384,7","-0,2"
2010,10,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,09,Cataluña,Autónomos,Total,"539,5","-2,4"
2010,09,Cataluña,Autónomos,Agricultura,"26,6","-3,9"
2010,09,Cataluña,Autónomos,Industria,"48,4","-3,9"
2010,09,Cataluña,Autónomos,Construcción,"79,5","-9,7"
2010,09,Cataluña,Autónomos,Servicios,"385,0","-0,4"
2010,09,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,08,Cataluña,Autónomos,Total,"539,8","-2,6"
2010,08,Cataluña,Autónomos,Agricultura,"26,7","-3,9"
2010,08,Cataluña,Autónomos,Industria,"48,4","-4,1"
2010,08,Cataluña,Autónomos,Construcción,"79,8","-10,0"
2010,08,Cataluña,Autónomos,Servicios,"384,9","-0,6"
2010,08,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,07,Cataluña,Autónomos,Total,"542,5","-2,5"
2010,07,Cataluña,Autónomos,Agricultura,"26,8","-3,8"
2010,07,Cataluña,Autónomos,Industria,"48,5","-4,3"
2010,07,Cataluña,Autónomos,Construcción,"80,6","-10,0"
2010,07,Cataluña,Autónomos,Servicios,"386,5","-0,4"
2010,07,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,06,Cataluña,Autónomos,Total,"544,4","-2,8"
2010,06,Cataluña,Autónomos,Agricultura,"26,9","-3,8"
2010,06,Cataluña,Autónomos,Industria,"48,8","-4,5"
2010,06,Cataluña,Autónomos,Construcción,"81,6","-10,5"
2010,06,Cataluña,Autónomos,Servicios,"387,2","-0,7"
2010,06,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,05,Cataluña,Autónomos,Total,"544,1","-3,2"
2010,05,Cataluña,Autónomos,Agricultura,"26,9","-4,0"
2010,05,Cataluña,Autónomos,Industria,"49,0","-4,7"
2010,05,Cataluña,Autónomos,Construcción,"81,9","-11,3"
2010,05,Cataluña,Autónomos,Servicios,"386,3","-1,0"
2010,05,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,04,Cataluña,Autónomos,Total,"543,5","-3,4"
2010,04,Cataluña,Autónomos,Agricultura,"27,0","-3,9"
2010,04,Cataluña,Autónomos,Industria,"49,1","-4,8"
2010,04,Cataluña,Autónomos,Construcción,"82,2","-11,8"
2010,04,Cataluña,Autónomos,Servicios,"385,2","-1,2"
2010,04,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,03,Cataluña,Autónomos,Total,"542,8","-3,8"
2010,03,Cataluña,Autónomos,Agricultura,"27,1","-3,8"
2010,03,Cataluña,Autónomos,Industria,"49,2","-5,3"
2010,03,Cataluña,Autónomos,Construcción,"82,6","-12,7"
2010,03,Cataluña,Autónomos,Servicios,"383,9","-1,4"
2010,03,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,02,Cataluña,Autónomos,Total,"542,9","-4,2"
2010,02,Cataluña,Autónomos,Agricultura,"27,1","-3,9"
2010,02,Cataluña,Autónomos,Industria,"49,3","-5,7"
2010,02,Cataluña,Autónomos,Construcción,"83,4","-13,3"
2010,02,Cataluña,Autónomos,Servicios,"383,1","-1,8"
2010,02,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2010,01,Cataluña,Autónomos,Total,"543,7","-4,6"
2010,01,Cataluña,Autónomos,Agricultura,"27,3","-4,0"
2010,01,Cataluña,Autónomos,Industria,"49,5","-6,1"
2010,01,Cataluña,Autónomos,Construcción,"84,0","-13,9"
2010,01,Cataluña,Autónomos,Servicios,"382,9","-2,2"
2010,01,Cataluña,Autónomos,No clasificables,"0,0","0,0"
2009,12,Cataluña,Autónomos,Total,"547,7",..
2009,12,Cataluña,Autónomos,Agricultura,"27,3",..
2009,12,Cataluña,Autónomos,Industria,"49,9",..
2009,12,Cataluña,Autónomos,Construcción,"85,4",..
